feat_set,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,val_mae,test_mae,test_mse,test_r2,trees,reg_alpha,reg_lambda
L1+L5_base,5,0.02,0.7,0.8,3,10.552519798278809,10.583353042602539,185.4971923828125,0.2595368027687073,158,,
L1+L5_base,5,0.02,0.7,0.8,5,10.572675704956055,10.581985473632812,185.83328247070312,0.2581952214241028,206,,
L1+L5_base,5,0.02,0.7,0.8,10,10.595014572143555,10.600334167480469,185.93894958496094,0.25777339935302734,155,,
L1+L5_base,5,0.02,0.8,0.6,1,10.560340881347656,10.579895973205566,185.05125427246094,0.2613168954849243,149,,
L1+L5_base,5,0.02,0.8,0.6,3,10.56424617767334,10.580780029296875,185.37022399902344,0.2600436210632324,154,,
L1+L5_base,5,0.02,0.8,0.6,5,10.562828063964844,10.56516170501709,184.71270751953125,0.26266831159591675,198,,
L1+L5_base,5,0.02,0.8,0.6,10,10.562511444091797,10.581295013427734,185.31686401367188,0.26025664806365967,150,,
L1+L5_base,5,0.02,0.8,0.7,1,10.559073448181152,10.591991424560547,185.68075561523438,0.2588040828704834,143,,
L1+L5_base,5,0.02,0.8,0.7,3,10.563298225402832,10.58616828918457,185.65101623535156,0.2589227557182312,143,,
L1+L5_base,5,0.02,0.8,0.7,5,10.5476713180542,10.568177223205566,185.20343017578125,0.2607094645500183,238,,
L1+L5_base,5,0.02,0.8,0.7,10,10.557388305664062,10.602117538452148,185.63331604003906,0.2589934468269348,150,,
L1+L5_base,5,0.02,0.8,0.8,1,10.552865028381348,10.585365295410156,185.35299682617188,0.2601124048233032,204,,
L1+L5_base,5,0.02,0.8,0.8,3,10.569717407226562,10.584803581237793,185.55966186523438,0.25928741693496704,145,,
L1+L5_base,5,0.02,0.8,0.8,5,10.580087661743164,10.593767166137695,185.66265869140625,0.2588762640953064,143,,
L1+L5_base,5,0.02,0.8,0.8,10,10.557982444763184,10.586084365844727,185.16554260253906,0.2608606815338135,207,,
L1+L5_base,5,0.03,0.6,0.6,1,10.634200096130371,10.655220031738281,187.64915466308594,0.25094664096832275,94,,
L1+L5_base,5,0.03,0.6,0.6,3,10.62981128692627,10.640092849731445,187.08189392089844,0.25321102142333984,94,,
L1+L5_base,5,0.03,0.6,0.6,5,10.612846374511719,10.618148803710938,186.6791534423828,0.2548186779022217,120,,
L1+L5_base,5,0.03,0.6,0.6,10,10.586554527282715,10.635700225830078,186.46365356445312,0.2556789517402649,118,,
L1+L5_base,5,0.03,0.6,0.7,1,10.597797393798828,10.610891342163086,186.08926391601562,0.25717341899871826,118,,
L1+L5_base,5,0.03,0.6,0.7,3,10.613862037658691,10.6124906539917,185.9232940673828,0.25783592462539673,118,,
L1+L5_base,5,0.03,0.6,0.7,5,10.588011741638184,10.609116554260254,186.2424774169922,0.256561815738678,118,,
L1+L5_base,5,0.03,0.6,0.7,10,10.607015609741211,10.63412857055664,186.05313110351562,0.2573176622390747,124,,
L1+L5_base,5,0.03,0.6,0.8,1,10.606237411499023,10.632941246032715,186.70538330078125,0.2547140121459961,120,,
L1+L5_base,5,0.03,0.6,0.8,3,10.589855194091797,10.637110710144043,187.10423278808594,0.25312185287475586,120,,
L1+L5_base,5,0.03,0.6,0.8,5,10.607029914855957,10.65980339050293,187.37301635742188,0.25204896926879883,135,,
L1+L5_base,5,0.03,0.6,0.8,10,10.60011100769043,10.652920722961426,187.4132843017578,0.2518881559371948,136,,
L1+L5_base,5,0.03,0.7,0.6,1,10.560826301574707,10.634666442871094,186.42381286621094,0.25583791732788086,114,,
L1+L5_base,5,0.03,0.7,0.6,3,10.555230140686035,10.613978385925293,186.37939453125,0.2560153007507324,134,,
L1+L5_base,5,0.03,0.7,0.6,5,10.570307731628418,10.620671272277832,186.56504821777344,0.2552741765975952,111,,
L1+L5_base,5,0.03,0.7,0.6,10,10.5623197555542,10.611475944519043,186.04656982421875,0.2573438286781311,116,,
L1+L5_base,5,0.03,0.7,0.7,1,10.555912017822266,10.614173889160156,186.45433044433594,0.25571608543395996,142,,
L1+L5_base,5,0.03,0.7,0.7,3,10.544828414916992,10.581597328186035,185.53494262695312,0.2593861222267151,142,,
L1+L5_base,5,0.03,0.7,0.7,5,10.553966522216797,10.601268768310547,185.77346801757812,0.258433997631073,131,,
L1+L5_base,5,0.03,0.7,0.7,10,10.56109619140625,10.613741874694824,186.1799774169922,0.25681132078170776,135,,
L1+L5_base,5,0.03,0.7,0.8,1,10.522656440734863,10.616752624511719,186.27468872070312,0.2564331889152527,135,,
L1+L5_base,5,0.03,0.7,0.8,3,10.529887199401855,10.602378845214844,186.046142578125,0.2573454976081848,140,,
L1+L5_base,5,0.03,0.7,0.8,5,10.539979934692383,10.614725112915039,186.357421875,0.256102979183197,140,,
L1+L5_base,5,0.03,0.7,0.8,10,10.577471733093262,10.597933769226074,185.9263458251953,0.2578237056732178,154,,
L1+L5_base,5,0.03,0.8,0.6,1,10.559975624084473,10.62097454071045,185.96115112304688,0.2576848268508911,144,,
L1+L5_base,5,0.03,0.8,0.6,3,10.586256980895996,10.617498397827148,186.2681121826172,0.25645947456359863,151,,
L1+L5_base,5,0.03,0.8,0.6,5,10.555127143859863,10.623832702636719,186.09774780273438,0.25713956356048584,150,,
L1+L5_base,5,0.03,0.8,0.6,10,10.54623031616211,10.654773712158203,186.85311889648438,0.2541242241859436,231,,
L1+L5_base,5,0.03,0.8,0.7,1,10.561511039733887,10.58729076385498,185.00961303710938,0.2614830732345581,142,,
L1+L5_base,5,0.03,0.8,0.7,3,10.5723237991333,10.596108436584473,185.6422119140625,0.2589579224586487,97,,
L1+L5_base,5,0.03,0.8,0.7,5,10.555842399597168,10.615880966186523,186.1370849609375,0.2569825053215027,142,,
L1+L5_base,5,0.03,0.8,0.7,10,10.563803672790527,10.595871925354004,185.46319580078125,0.25967252254486084,144,,
L1+L5_base,5,0.03,0.8,0.8,1,10.577970504760742,10.61465072631836,186.35858154296875,0.25609833002090454,136,,
L1+L5_base,5,0.03,0.8,0.8,3,10.582103729248047,10.590784072875977,186.18667602539062,0.2567845582962036,144,,
L1+L5_base,5,0.03,0.8,0.8,5,10.585391998291016,10.61819839477539,186.639892578125,0.25497543811798096,144,,
L1+L5_base,5,0.03,0.8,0.8,10,10.608952522277832,10.591900825500488,186.0213165283203,0.2574446201324463,140,,
L1+L5_base,5,0.05,0.6,0.6,1,10.563182830810547,10.618354797363281,186.87493896484375,0.25403714179992676,67,,
L1+L5_base,5,0.05,0.6,0.6,3,10.581099510192871,10.691598892211914,189.57777404785156,0.24324804544448853,117,,
L1+L5_base,5,0.05,0.6,0.6,5,10.592716217041016,10.622580528259277,186.6621856689453,0.2548864483833313,61,,
L1+L5_base,5,0.05,0.6,0.6,10,10.599374771118164,10.627668380737305,186.59744262695312,0.2551448345184326,62,,
L1+L5_base,5,0.05,0.6,0.7,1,10.562816619873047,10.69578742980957,187.81854248046875,0.2502704858779907,93,,
L1+L5_base,5,0.05,0.6,0.7,3,10.595108032226562,10.674588203430176,188.56845092773438,0.24727708101272583,52,,
L1+L5_base,5,0.05,0.6,0.7,5,10.591009140014648,10.6720609664917,187.47918701171875,0.251625120639801,83,,
L1+L5_base,5,0.05,0.6,0.7,10,10.60810661315918,10.654800415039062,186.3743438720703,0.2560354471206665,86,,
L1+L5_base,5,0.05,0.6,0.8,1,10.626476287841797,10.615818977355957,185.90635681152344,0.257903516292572,74,,
L1+L5_base,5,0.05,0.6,0.8,3,10.627464294433594,10.62462329864502,186.29872131347656,0.2563372850418091,74,,
L1+L5_base,5,0.05,0.6,0.8,5,10.629344940185547,10.697179794311523,187.69509887695312,0.2507632374763489,121,,
L1+L5_base,5,0.05,0.6,0.8,10,10.633193969726562,10.630575180053711,185.73931884765625,0.2585703134536743,74,,
L1+L5_base,5,0.05,0.7,0.6,1,10.595513343811035,10.630317687988281,186.6753387451172,0.2548339366912842,86,,
L1+L5_base,5,0.05,0.7,0.6,3,10.571115493774414,10.604660987854004,186.39881896972656,0.25593769550323486,74,,
L1+L5_base,5,0.05,0.7,0.6,5,10.583779335021973,10.603528022766113,185.71005249023438,0.2586871385574341,98,,
L1+L5_base,5,0.05,0.7,0.6,10,10.60848617553711,10.638711929321289,186.68093872070312,0.2548115849494934,54,,
L1+L5_base,5,0.05,0.7,0.7,1,10.584856033325195,10.627367973327637,186.68209838867188,0.2548069357872009,63,,
L1+L5_base,5,0.05,0.7,0.7,3,10.585578918457031,10.624625205993652,186.7827606201172,0.25440514087677,69,,
L1+L5_base,5,0.05,0.7,0.7,5,10.592637062072754,10.678633689880371,187.29388427734375,0.2523648738861084,125,,
L1+L5_base,5,0.05,0.7,0.7,10,10.586344718933105,10.630887031555176,186.46896362304688,0.25565773248672485,96,,
L1+L5_base,5,0.05,0.7,0.8,1,10.572392463684082,10.636844635009766,185.85057067871094,0.2581261992454529,98,,
L1+L5_base,5,0.05,0.7,0.8,3,10.528839111328125,10.678852081298828,187.61761474609375,0.25107258558273315,135,,
L1+L5_base,5,0.05,0.7,0.8,5,10.554926872253418,10.670655250549316,187.12249755859375,0.25304895639419556,109,,
L1+L5_base,5,0.05,0.7,0.8,10,10.583978652954102,10.687851905822754,187.9591522216797,0.24970924854278564,68,,
L1+L5_base,5,0.05,0.8,0.6,1,10.568109512329102,10.618703842163086,186.10537719726562,0.25710904598236084,76,,
L1+L5_base,5,0.05,0.8,0.6,3,10.58707046508789,10.606545448303223,186.23497009277344,0.2565917372703552,76,,
L1+L5_base,5,0.05,0.8,0.6,5,10.588722229003906,10.645269393920898,187.61277770996094,0.2510918378829956,80,,
L1+L5_base,5,0.05,0.8,0.6,10,10.584017753601074,10.61709976196289,186.5166473388672,0.25546735525131226,74,,
L1+L5_base,5,0.05,0.8,0.7,1,10.610833168029785,10.552812576293945,185.1113739013672,0.2610769271850586,77,,
L1+L5_base,5,0.05,0.8,0.7,3,10.578718185424805,10.601656913757324,185.9810791015625,0.2576051950454712,77,,
L1+L5_base,5,0.05,0.8,0.7,5,10.587855339050293,10.59787654876709,185.91336059570312,0.25787556171417236,58,,
L1+L5_base,5,0.05,0.8,0.7,10,10.575268745422363,10.625679016113281,186.564697265625,0.2552756071090698,53,,
L1+L5_base,5,0.05,0.8,0.8,1,10.569037437438965,10.608760833740234,186.3715362548828,0.2560466527938843,76,,
L1+L5_base,5,0.05,0.8,0.8,3,10.559842109680176,10.622146606445312,186.6138458251953,0.25507932901382446,57,,
L1+L5_base,5,0.05,0.8,0.8,5,10.530824661254883,10.578105926513672,185.2786407470703,0.2604091763496399,76,,
L1+L5_base,5,0.05,0.8,0.8,10,10.548277854919434,10.630956649780273,186.91616821289062,0.2538725733757019,83,,
L1+L5_base,6,0.005,0.6,0.6,1,10.576353073120117,10.60043716430664,185.3126220703125,0.2602735757827759,614,,
L1+L5_base,6,0.005,0.6,0.6,3,10.574459075927734,10.589917182922363,185.25672912597656,0.26049667596817017,671,,
L1+L5_base,6,0.005,0.6,0.6,5,10.576204299926758,10.590648651123047,185.29014587402344,0.26036328077316284,668,,
L1+L5_base,6,0.005,0.6,0.6,10,10.580183029174805,10.585245132446289,184.74879455566406,0.26252424716949463,656,,
L1+L5_base,6,0.005,0.6,0.7,1,10.563969612121582,10.610854148864746,185.89532470703125,0.25794756412506104,720,,
L1+L5_base,6,0.005,0.6,0.7,3,10.563777923583984,10.612711906433105,186.00994873046875,0.25748997926712036,743,,
L1+L5_base,6,0.005,0.6,0.7,5,10.558674812316895,10.60018539428711,185.6169891357422,0.2590585947036743,745,,
L1+L5_base,6,0.005,0.6,0.7,10,10.56368637084961,10.597016334533691,185.56015014648438,0.25928550958633423,716,,
L1+L5_base,6,0.005,0.6,0.8,1,10.57258129119873,10.61724853515625,185.9770965576172,0.257621169090271,694,,
L1+L5_base,6,0.005,0.6,0.8,3,10.573808670043945,10.615004539489746,185.82247924804688,0.25823837518692017,694,,
L1+L5_base,6,0.005,0.6,0.8,5,10.555719375610352,10.60726261138916,185.6467742919922,0.2589397430419922,708,,
L1+L5_base,6,0.005,0.6,0.8,10,10.57999324798584,10.637255668640137,186.46864318847656,0.25565898418426514,577,,
L1+L5_base,6,0.005,0.7,0.6,1,10.58090877532959,10.612530708312988,186.0377197265625,0.2573791742324829,630,,
L1+L5_base,6,0.005,0.7,0.6,3,10.575845718383789,10.62150764465332,186.1533203125,0.25691771507263184,630,,
L1+L5_base,6,0.005,0.7,0.6,5,10.579526901245117,10.620491981506348,186.0950469970703,0.2571502923965454,659,,
L1+L5_base,6,0.005,0.7,0.6,10,10.57099723815918,10.606755256652832,185.8654327392578,0.25806689262390137,738,,
L1+L5_base,6,0.005,0.7,0.7,1,10.562981605529785,10.607789039611816,186.10919189453125,0.2570938467979431,722,,
L1+L5_base,6,0.005,0.7,0.7,3,10.55875301361084,10.621295928955078,186.35946655273438,0.2560948133468628,707,,
L1+L5_base,6,0.005,0.7,0.7,5,10.55318546295166,10.628983497619629,186.39358520507812,0.255958616733551,715,,
L1+L5_base,6,0.005,0.7,0.7,10,10.557416915893555,10.5883207321167,185.55148315429688,0.25932008028030396,715,,
L1+L5_base,6,0.005,0.7,0.8,1,10.551514625549316,10.606607437133789,185.9781494140625,0.25761693716049194,738,,
L1+L5_base,6,0.005,0.7,0.8,3,10.547606468200684,10.610904693603516,185.9694061279297,0.25765180587768555,738,,
L1+L5_base,6,0.005,0.7,0.8,5,10.561046600341797,10.62648868560791,186.3435516357422,0.25615835189819336,738,,
L1+L5_base,6,0.005,0.7,0.8,10,10.563194274902344,10.6154146194458,185.72398376464844,0.25863152742385864,767,,
L1+L5_base,6,0.005,0.8,0.6,1,10.561562538146973,10.628684997558594,186.49725341796875,0.2555447816848755,660,,
L1+L5_base,6,0.005,0.8,0.6,3,10.572306632995605,10.633971214294434,186.6399688720703,0.2549750804901123,660,,
L1+L5_base,6,0.005,0.8,0.6,5,10.563261032104492,10.625502586364746,186.41905212402344,0.2558569312095642,667,,
L1+L5_base,6,0.005,0.8,0.6,10,10.568140029907227,10.602241516113281,185.9643096923828,0.25767219066619873,714,,
L1+L5_base,6,0.005,0.8,0.7,1,10.5559720993042,10.622340202331543,186.5487518310547,0.25533920526504517,796,,
L1+L5_base,6,0.005,0.8,0.7,3,10.553571701049805,10.633243560791016,186.65504455566406,0.25491487979888916,685,,
L1+L5_base,6,0.005,0.8,0.7,5,10.553082466125488,10.626267433166504,186.6255645751953,0.25503259897232056,849,,
L1+L5_base,6,0.005,0.8,0.7,10,10.566843032836914,10.601510047912598,186.0426483154297,0.25735944509506226,783,,
L1+L5_base,6,0.005,0.8,0.8,1,10.560381889343262,10.621787071228027,186.59567260742188,0.2551519274711609,771,,
L1+L5_base,6,0.005,0.8,0.8,3,10.5753173828125,10.632845878601074,186.81378173828125,0.25428128242492676,657,,
L1+L5_base,6,0.005,0.8,0.8,5,10.580367088317871,10.625757217407227,186.51185607910156,0.25548648834228516,650,,
L1+L5_base,6,0.005,0.8,0.8,10,10.567949295043945,10.61586856842041,186.5742950439453,0.2552372217178345,803,,
L1+L5_base,6,0.01,0.6,0.6,1,10.566656112670898,10.640326499938965,186.6842498779297,0.25479835271835327,423,,
L1+L5_base,6,0.01,0.6,0.6,3,10.567010879516602,10.626598358154297,186.06910705566406,0.25725388526916504,303,,
L1+L5_base,6,0.01,0.6,0.6,5,10.580973625183105,10.60598373413086,185.66856384277344,0.2588527202606201,474,,
L1+L5_base,6,0.01,0.6,0.6,10,10.574116706848145,10.613568305969238,185.72206115722656,0.25863921642303467,441,,
L1+L5_base,6,0.01,0.6,0.7,1,10.623921394348145,10.653582572937012,186.98025512695312,0.2536167502403259,274,,
L1+L5_base,6,0.01,0.6,0.7,3,10.608902931213379,10.63901424407959,186.49771118164062,0.2555429935455322,298,,
L1+L5_base,6,0.01,0.6,0.7,5,10.5933256149292,10.62040901184082,185.85879516601562,0.25809335708618164,293,,
L1+L5_base,6,0.01,0.6,0.7,10,10.591903686523438,10.59893798828125,185.76356506347656,0.2584735155105591,379,,
L1+L5_base,6,0.01,0.6,0.8,1,10.5864896774292,10.599879264831543,186.12619018554688,0.2570260167121887,397,,
L1+L5_base,6,0.01,0.6,0.8,3,10.576045989990234,10.61080551147461,186.04783630371094,0.2573387622833252,318,,
L1+L5_base,6,0.01,0.6,0.8,5,10.57254695892334,10.635982513427734,186.5387725830078,0.2553790211677551,426,,
L1+L5_base,6,0.01,0.6,0.8,10,10.605605125427246,10.64013671875,186.55108642578125,0.2553299069404602,317,,
L1+L5_base,6,0.01,0.7,0.6,1,10.588074684143066,10.634136199951172,186.676025390625,0.2548311948776245,274,,
L1+L5_base,6,0.01,0.7,0.6,3,10.57751178741455,10.618955612182617,186.39617919921875,0.2559482455253601,338,,
L1+L5_base,6,0.01,0.7,0.6,5,10.582496643066406,10.618364334106445,186.3368377685547,0.2561851143836975,337,,
L1+L5_base,6,0.01,0.7,0.6,10,10.582133293151855,10.612062454223633,186.13818359375,0.2569780945777893,338,,
L1+L5_base,6,0.01,0.7,0.7,1,10.592864036560059,10.62138557434082,186.69927978515625,0.25473833084106445,350,,
L1+L5_base,6,0.01,0.7,0.7,3,10.595293045043945,10.619078636169434,186.577392578125,0.25522488355636597,388,,
L1+L5_base,6,0.01,0.7,0.7,5,10.590356826782227,10.605100631713867,186.3161163330078,0.2562679052352905,393,,
L1+L5_base,6,0.01,0.7,0.7,10,10.58577823638916,10.600255012512207,185.82583618164062,0.2582249045372009,313,,
L1+L5_base,6,0.01,0.7,0.8,1,10.557256698608398,10.636442184448242,187.27903747558594,0.25242412090301514,452,,
L1+L5_base,6,0.01,0.7,0.8,3,10.562431335449219,10.631843566894531,187.0039825439453,0.25352203845977783,385,,
L1+L5_base,6,0.01,0.7,0.8,5,10.587139129638672,10.616549491882324,186.8152618408203,0.2542753219604492,353,,
L1+L5_base,6,0.01,0.7,0.8,10,10.602781295776367,10.615644454956055,185.79957580566406,0.25832974910736084,393,,
L1+L5_base,6,0.01,0.8,0.6,1,10.557073593139648,10.589690208435059,185.62921142578125,0.25900983810424805,344,,
L1+L5_base,6,0.01,0.8,0.6,3,10.556718826293945,10.592985153198242,185.49737548828125,0.25953608751296997,309,,
L1+L5_base,6,0.01,0.8,0.6,5,10.548792839050293,10.60401725769043,185.8126983642578,0.25827735662460327,347,,
L1+L5_base,6,0.01,0.8,0.6,10,10.562529563903809,10.586366653442383,185.70748901367188,0.25869739055633545,344,,
L1+L5_base,6,0.01,0.8,0.7,1,10.576570510864258,10.595788955688477,185.42190551757812,0.25983738899230957,351,,
L1+L5_base,6,0.01,0.8,0.7,3,10.574990272521973,10.637247085571289,186.2811737060547,0.25640732049942017,282,,
L1+L5_base,6,0.01,0.8,0.7,5,10.567846298217773,10.620244026184082,185.81423950195312,0.2582712769508362,349,,
L1+L5_base,6,0.01,0.8,0.7,10,10.573836326599121,10.641144752502441,186.39691162109375,0.2559453248977661,291,,
L1+L5_base,6,0.01,0.8,0.8,1,10.608476638793945,10.629610061645508,186.25701904296875,0.25650376081466675,353,,
L1+L5_base,6,0.01,0.8,0.8,3,10.602585792541504,10.638785362243652,186.49798583984375,0.2555418610572815,390,,
L1+L5_base,6,0.01,0.8,0.8,5,10.591889381408691,10.611773490905762,185.7978515625,0.25833660364151,347,,
L1+L5_base,6,0.01,0.8,0.8,10,10.611947059631348,10.60988712310791,185.8512725830078,0.25812339782714844,353,,
L1+L5_base,6,0.02,0.6,0.6,1,10.594640731811523,10.646495819091797,186.43502807617188,0.2557932138442993,141,,
L1+L5_base,6,0.02,0.6,0.6,3,10.609662055969238,10.61072826385498,185.15939331054688,0.26088523864746094,269,,
L1+L5_base,6,0.02,0.6,0.6,5,10.587174415588379,10.631160736083984,185.7057342529297,0.25870436429977417,215,,
L1+L5_base,6,0.02,0.6,0.6,10,10.622097969055176,10.646071434020996,185.88453674316406,0.25799059867858887,134,,
L1+L5_base,6,0.02,0.6,0.7,1,10.566418647766113,10.678489685058594,187.412109375,0.25189292430877686,138,,
L1+L5_base,6,0.02,0.6,0.7,3,10.577069282531738,10.662546157836914,187.3232421875,0.2522476315498352,127,,
L1+L5_base,6,0.02,0.6,0.7,5,10.546340942382812,10.67604923248291,187.69430541992188,0.25076645612716675,138,,
L1+L5_base,6,0.02,0.6,0.7,10,10.585906982421875,10.652495384216309,186.5706024169922,0.25525200366973877,127,,
L1+L5_base,6,0.02,0.6,0.8,1,10.565658569335938,10.66879653930664,187.703125,0.2507312297821045,192,,
L1+L5_base,6,0.02,0.6,0.8,3,10.585906982421875,10.665556907653809,187.19911193847656,0.252743124961853,140,,
L1+L5_base,6,0.02,0.6,0.8,5,10.560952186584473,10.685836791992188,187.943115234375,0.24977326393127441,142,,
L1+L5_base,6,0.02,0.6,0.8,10,10.593087196350098,10.643500328063965,186.4232177734375,0.25584036111831665,178,,
L1+L5_base,6,0.02,0.7,0.6,1,10.574073791503906,10.642801284790039,186.40826416015625,0.2559000253677368,155,,
L1+L5_base,6,0.02,0.7,0.6,3,10.590166091918945,10.637065887451172,186.221435546875,0.2566457986831665,175,,
L1+L5_base,6,0.02,0.7,0.6,5,10.61390209197998,10.643425941467285,186.68795776367188,0.2547835111618042,146,,
L1+L5_base,6,0.02,0.7,0.6,10,10.583691596984863,10.617341995239258,186.0531463623047,0.25731754302978516,185,,
L1+L5_base,6,0.02,0.7,0.7,1,10.592812538146973,10.634184837341309,186.83787536621094,0.25418514013290405,193,,
L1+L5_base,6,0.02,0.7,0.7,3,10.576628684997559,10.648236274719238,187.2289581298828,0.2526240348815918,196,,
L1+L5_base,6,0.02,0.7,0.7,5,10.599878311157227,10.650772094726562,187.1675567626953,0.2528691291809082,157,,
L1+L5_base,6,0.02,0.7,0.7,10,10.587129592895508,10.633541107177734,186.7577362060547,0.2545050382614136,140,,
L1+L5_base,6,0.02,0.7,0.8,1,10.59815502166748,10.65813159942627,187.14202880859375,0.25297099351882935,155,,
L1+L5_base,6,0.02,0.7,0.8,3,10.586238861083984,10.636987686157227,186.7657012939453,0.2544732093811035,157,,
L1+L5_base,6,0.02,0.7,0.8,5,10.62606430053711,10.638378143310547,186.9080352783203,0.2539050579071045,158,,
L1+L5_base,6,0.02,0.7,0.8,10,10.598258972167969,10.620012283325195,186.40806579589844,0.2559008002281189,158,,
L1+L5_base,6,0.02,0.8,0.6,1,10.556737899780273,10.624826431274414,186.92648315429688,0.2538314461708069,150,,
L1+L5_base,6,0.02,0.8,0.6,3,10.557144165039062,10.619735717773438,186.75936889648438,0.25449854135513306,150,,
L1+L5_base,6,0.02,0.8,0.6,5,10.562857627868652,10.621516227722168,186.62950134277344,0.25501686334609985,150,,
L1+L5_base,6,0.02,0.8,0.6,10,10.545047760009766,10.590768814086914,185.21832275390625,0.26065003871917725,160,,
L1+L5_base,6,0.02,0.8,0.7,1,10.607675552368164,10.63096809387207,186.70945739746094,0.25469768047332764,143,,
L1+L5_base,6,0.02,0.8,0.7,3,10.59405517578125,10.615070343017578,186.53805541992188,0.2553819417953491,156,,
L1+L5_base,6,0.02,0.8,0.7,5,10.572449684143066,10.604387283325195,186.63548278808594,0.2549930214881897,223,,
L1+L5_base,6,0.02,0.8,0.7,10,10.571874618530273,10.61848258972168,186.3285675048828,0.2562181353569031,154,,
L1+L5_base,6,0.02,0.8,0.8,1,10.55411148071289,10.651020050048828,186.72225952148438,0.2546465992927551,170,,
L1+L5_base,6,0.02,0.8,0.8,3,10.554827690124512,10.642637252807617,187.0387725830078,0.25338315963745117,243,,
L1+L5_base,6,0.02,0.8,0.8,5,10.557402610778809,10.641820907592773,186.7750701904297,0.25443577766418457,170,,
L1+L5_base,6,0.02,0.8,0.8,10,10.55433177947998,10.625544548034668,186.36390686035156,0.2560771107673645,168,,
L1+L5_base,6,0.03,0.6,0.6,1,10.617635726928711,10.66547679901123,187.76400756835938,0.2504882216453552,95,,
L1+L5_base,6,0.03,0.6,0.6,3,10.653191566467285,10.677929878234863,187.69781494140625,0.25075238943099976,95,,
L1+L5_base,6,0.03,0.6,0.6,5,10.64444351196289,10.659432411193848,187.348388671875,0.25214725732803345,122,,
L1+L5_base,6,0.03,0.6,0.6,10,10.636219024658203,10.625883102416992,185.6061553955078,0.2591018080711365,117,,
L1+L5_base,6,0.03,0.6,0.7,1,10.607748985290527,10.713315963745117,189.20530700683594,0.24473482370376587,83,,
L1+L5_base,6,0.03,0.6,0.7,3,10.585968017578125,10.67241096496582,188.30702209472656,0.24832063913345337,121,,
L1+L5_base,6,0.03,0.6,0.7,5,10.596231460571289,10.65524673461914,186.85360717773438,0.2541223168373108,121,,
L1+L5_base,6,0.03,0.6,0.7,10,10.58700942993164,10.643152236938477,186.891845703125,0.253969669342041,97,,
L1+L5_base,6,0.03,0.6,0.8,1,10.531513214111328,10.705548286437988,188.964111328125,0.24569767713546753,138,,
L1+L5_base,6,0.03,0.6,0.8,3,10.559198379516602,10.706499099731445,189.56700134277344,0.24329102039337158,95,,
L1+L5_base,6,0.03,0.6,0.8,5,10.553352355957031,10.721874237060547,189.07550048828125,0.24525302648544312,121,,
L1+L5_base,6,0.03,0.6,0.8,10,10.560449600219727,10.663305282592773,187.70858764648438,0.2507094144821167,116,,
L1+L5_base,6,0.03,0.7,0.6,1,10.579425811767578,10.683126449584961,188.32943725585938,0.24823111295700073,91,,
L1+L5_base,6,0.03,0.7,0.6,3,10.561853408813477,10.678535461425781,188.0911102294922,0.24918246269226074,88,,
L1+L5_base,6,0.03,0.7,0.6,5,10.565567016601562,10.631598472595215,187.19285583496094,0.2527680993080139,136,,
L1+L5_base,6,0.03,0.7,0.6,10,10.591157913208008,10.62598991394043,186.12112426757812,0.2570462226867676,99,,
L1+L5_base,6,0.03,0.7,0.7,1,10.583654403686523,10.641544342041016,186.97576904296875,0.2536346912384033,116,,
L1+L5_base,6,0.03,0.7,0.7,3,10.593108177185059,10.663046836853027,187.73318481445312,0.25061118602752686,134,,
L1+L5_base,6,0.03,0.7,0.7,5,10.575299263000488,10.63245677947998,186.96527099609375,0.2536765933036804,120,,
L1+L5_base,6,0.03,0.7,0.7,10,10.562110900878906,10.603513717651367,186.0263214111328,0.25742465257644653,134,,
L1+L5_base,6,0.03,0.7,0.8,1,10.551962852478027,10.651951789855957,187.4420166015625,0.25177353620529175,163,,
L1+L5_base,6,0.03,0.7,0.8,3,10.591390609741211,10.660809516906738,188.0811767578125,0.24922215938568115,141,,
L1+L5_base,6,0.03,0.7,0.8,5,10.592470169067383,10.65182876586914,187.771484375,0.25045835971832275,113,,
L1+L5_base,6,0.03,0.7,0.8,10,10.576207160949707,10.637184143066406,187.16468811035156,0.2528805136680603,113,,
L1+L5_base,6,0.03,0.8,0.6,1,10.589999198913574,10.665390968322754,187.36428833007812,0.25208377838134766,150,,
L1+L5_base,6,0.03,0.8,0.6,3,10.591018676757812,10.671771049499512,187.38490295410156,0.2520015239715576,155,,
L1+L5_base,6,0.03,0.8,0.6,5,10.579631805419922,10.681605339050293,187.76976013183594,0.2504652142524719,149,,
L1+L5_base,6,0.03,0.8,0.6,10,10.582292556762695,10.601373672485352,186.33030700683594,0.25621122121810913,98,,
L1+L5_base,6,0.03,0.8,0.7,1,10.582677841186523,10.634790420532227,186.40589904785156,0.2559095025062561,134,,
L1+L5_base,6,0.03,0.8,0.7,3,10.573728561401367,10.627091407775879,186.44195556640625,0.25576555728912354,97,,
L1+L5_base,6,0.03,0.8,0.7,5,10.591085433959961,10.639874458312988,186.47158813476562,0.2556472420692444,97,,
L1+L5_base,6,0.03,0.8,0.7,10,10.589982032775879,10.617396354675293,185.67877197265625,0.25881195068359375,135,,
L1+L5_base,6,0.03,0.8,0.8,1,10.570840835571289,10.615254402160645,186.32081604003906,0.2562490701675415,122,,
