config_idx,nn_hidden_dims,nn_lr,nn_dropout,nn_weight_decay,nn_batch_size,val_mae,val_mse,test_mae,test_mse,test_r2,nn_activation,nn_use_residual
338,"(128, 64)",0.002,0.3,0.0001,256,10.552650451660156,186.00335693359375,10.534754753112793,184.54507446289062,0.2633374333381653,,
339,"(128, 64)",0.002,0.3,0.001,64,10.656359672546387,186.70846557617188,10.550446510314941,185.50502014160156,0.25950556993484497,,
340,"(128, 64)",0.002,0.3,0.001,128,10.607529640197754,186.385986328125,10.564817428588867,184.04364013671875,0.26533907651901245,,
341,"(128, 64)",0.002,0.3,0.001,256,10.595247268676758,186.06924438476562,10.511463165283203,182.62030029296875,0.27102071046829224,,
342,"(128, 64)",0.002,0.4,1e-05,64,10.553522109985352,185.8546142578125,10.551082611083984,184.42425537109375,0.26381969451904297,,
343,"(128, 64)",0.002,0.4,1e-05,128,10.538793563842773,185.55796813964844,10.524046897888184,183.16336059570312,0.2688528895378113,,
344,"(128, 64)",0.002,0.4,1e-05,256,10.542509078979492,185.66856384277344,10.519757270812988,183.5289764404297,0.26739346981048584,,
345,"(128, 64)",0.002,0.4,0.0001,64,10.5543794631958,185.67355346679688,10.530763626098633,183.6182403564453,0.26703715324401855,,
346,"(128, 64)",0.002,0.4,0.0001,128,10.534585952758789,185.096923828125,10.586188316345215,185.05262756347656,0.261311411857605,,
347,"(128, 64)",0.002,0.4,0.0001,256,10.5914888381958,185.92730712890625,10.520724296569824,182.75869750976562,0.27046823501586914,,
348,"(128, 64)",0.002,0.4,0.001,64,10.643974304199219,186.0264892578125,10.582817077636719,185.57785034179688,0.2592148184776306,,
349,"(128, 64)",0.002,0.4,0.001,128,10.537298202514648,185.57518005371094,10.518335342407227,183.00440979003906,0.2694874405860901,,
350,"(128, 64)",0.002,0.4,0.001,256,10.54587459564209,185.63046264648438,10.521961212158203,183.6363067626953,0.26696503162384033,,
351,"(128, 64)",0.002,0.5,1e-05,64,10.603358268737793,185.84104919433594,10.565694808959961,185.3225555419922,0.26023393869400024,,
352,"(128, 64)",0.002,0.5,1e-05,128,10.547197341918945,185.72105407714844,10.528590202331543,182.4806671142578,0.2715781331062317,,
353,"(128, 64)",0.002,0.5,1e-05,256,10.537365913391113,185.5420379638672,10.521506309509277,183.31398010253906,0.2682517170906067,,
354,"(128, 64)",0.002,0.5,0.0001,64,10.621582984924316,185.9815673828125,10.606195449829102,184.95059204101562,0.26171875,,
355,"(128, 64)",0.002,0.5,0.0001,128,10.550976753234863,185.57884216308594,10.532491683959961,182.66244506835938,0.2708524465560913,,
356,"(128, 64)",0.002,0.5,0.0001,256,10.541653633117676,185.50479125976562,10.527165412902832,183.45785522460938,0.267677366733551,,
357,"(128, 64)",0.002,0.5,0.001,64,10.605151176452637,185.67202758789062,10.561750411987305,185.35403442382812,0.2601082921028137,,
358,"(128, 64)",0.002,0.5,0.001,128,10.550614356994629,185.86569213867188,10.534578323364258,183.06436157226562,0.2692481279373169,,
359,"(128, 64)",0.002,0.5,0.001,256,10.53657054901123,185.47349548339844,10.522743225097656,183.27511596679688,0.26840686798095703,,
360,"(128, 64, 32)",0.0003,0.1,1e-05,64,10.581358909606934,185.71328735351562,10.61170768737793,185.07135009765625,0.26123666763305664,,
361,"(128, 64, 32)",0.0003,0.1,1e-05,128,10.60130786895752,186.44427490234375,10.603225708007812,184.52032470703125,0.2634362578392029,,
362,"(128, 64, 32)",0.0003,0.1,1e-05,256,10.585992813110352,186.46615600585938,10.595550537109375,184.7906951904297,0.2623569965362549,,
363,"(128, 64, 32)",0.0003,0.1,0.0001,64,10.580798149108887,185.70343017578125,10.611908912658691,185.09915161132812,0.26112574338912964,,
364,"(128, 64, 32)",0.0003,0.1,0.0001,128,10.602096557617188,186.46981811523438,10.60378360748291,184.52818298339844,0.26340484619140625,,
365,"(128, 64, 32)",0.0003,0.1,0.0001,256,10.573103904724121,186.32577514648438,10.617229461669922,185.72935485839844,0.2586100697517395,,
366,"(128, 64, 32)",0.0003,0.1,0.001,64,10.57841968536377,185.68186950683594,10.612934112548828,185.0562744140625,0.2612968683242798,,
367,"(128, 64, 32)",0.0003,0.1,0.001,128,10.601224899291992,186.45973205566406,10.602994918823242,184.5040740966797,0.2635011076927185,,
368,"(128, 64, 32)",0.0003,0.1,0.001,256,10.575641632080078,186.3987274169922,10.615346908569336,185.66934204101562,0.2588496208190918,,
369,"(128, 64, 32)",0.0003,0.2,1e-05,64,10.577181816101074,185.33815002441406,10.594595909118652,184.55824279785156,0.26328492164611816,,
370,"(128, 64, 32)",0.0003,0.2,1e-05,128,10.579421043395996,185.8312225341797,10.599021911621094,184.72531127929688,0.2626180052757263,,
371,"(128, 64, 32)",0.0003,0.2,1e-05,256,10.56212043762207,185.96458435058594,10.592281341552734,184.8862762451172,0.2619754672050476,,
372,"(128, 64, 32)",0.0003,0.2,0.0001,64,10.577168464660645,185.3487548828125,10.595197677612305,184.6040496826172,0.26310205459594727,,
373,"(128, 64, 32)",0.0003,0.2,0.0001,128,10.576422691345215,185.7589569091797,10.601861953735352,184.77532958984375,0.26241832971572876,,
374,"(128, 64, 32)",0.0003,0.2,0.0001,256,10.564359664916992,186.01263427734375,10.592337608337402,184.89651489257812,0.2619345784187317,,
375,"(128, 64, 32)",0.0003,0.2,0.001,64,10.576574325561523,185.35174560546875,10.594258308410645,184.5203094482422,0.26343631744384766,,
376,"(128, 64, 32)",0.0003,0.2,0.001,128,10.579442024230957,185.86257934570312,10.601744651794434,184.81704711914062,0.2622517943382263,,
377,"(128, 64, 32)",0.0003,0.2,0.001,256,10.564800262451172,186.00653076171875,10.592378616333008,184.88612365722656,0.26197606325149536,,
378,"(128, 64, 32)",0.0003,0.3,1e-05,64,10.5527982711792,185.17669677734375,10.552286148071289,183.75946044921875,0.2664734125137329,,
379,"(128, 64, 32)",0.0003,0.3,1e-05,128,10.562861442565918,185.60877990722656,10.567163467407227,183.80770874023438,0.2662808895111084,,
380,"(128, 64, 32)",0.0003,0.3,1e-05,256,10.570796966552734,186.0234375,10.575188636779785,184.36080932617188,0.2640729546546936,,
381,"(128, 64, 32)",0.0003,0.3,0.0001,64,10.505289077758789,185.1313018798828,10.557701110839844,185.0818634033203,0.26119470596313477,,
382,"(128, 64, 32)",0.0003,0.3,0.0001,128,10.564562797546387,185.63099670410156,10.568548202514648,183.8328094482422,0.26618069410324097,,
383,"(128, 64, 32)",0.0003,0.3,0.0001,256,10.57300090789795,186.0661163330078,10.575733184814453,184.39495849609375,0.26393669843673706,,
384,"(128, 64, 32)",0.0003,0.3,0.001,64,10.502034187316895,185.19375610351562,10.563627243041992,185.1877899169922,0.26077187061309814,,
385,"(128, 64, 32)",0.0003,0.3,0.001,128,10.564597129821777,185.637451171875,10.567652702331543,183.8135528564453,0.26625752449035645,,
386,"(128, 64, 32)",0.0003,0.3,0.001,256,10.561841011047363,186.00418090820312,10.572579383850098,185.34088134765625,0.26016080379486084,,
387,"(128, 64, 32)",0.0003,0.4,1e-05,64,10.54230785369873,185.20608520507812,10.544477462768555,183.0808868408203,0.26918214559555054,,
388,"(128, 64, 32)",0.0003,0.4,1e-05,128,10.514799118041992,184.7039337158203,10.581331253051758,185.13262939453125,0.26099205017089844,,
389,"(128, 64, 32)",0.0003,0.4,1e-05,256,10.559405326843262,185.52288818359375,10.565079689025879,184.613037109375,0.2630661725997925,,
390,"(128, 64, 32)",0.0003,0.4,0.0001,64,10.538288116455078,185.13668823242188,10.541691780090332,183.05410766601562,0.2692890763282776,,
391,"(128, 64, 32)",0.0003,0.4,0.0001,128,10.52182674407959,184.8433837890625,10.573731422424316,185.10971069335938,0.26108354330062866,,
392,"(128, 64, 32)",0.0003,0.4,0.0001,256,10.559449195861816,185.55172729492188,10.564403533935547,184.58901977539062,0.2631620168685913,,
393,"(128, 64, 32)",0.0003,0.4,0.001,64,10.540570259094238,185.1797637939453,10.545805931091309,183.1362762451172,0.2689610719680786,,
394,"(128, 64, 32)",0.0003,0.4,0.001,128,10.520092010498047,184.804443359375,10.576753616333008,185.1694793701172,0.26084500551223755,,
395,"(128, 64, 32)",0.0003,0.4,0.001,256,10.537065505981445,185.50833129882812,10.526277542114258,183.8972930908203,0.26592326164245605,,
396,"(128, 64, 32)",0.0003,0.5,1e-05,64,10.519328117370605,185.0838623046875,10.530158996582031,183.08749389648438,0.26915574073791504,,
397,"(128, 64, 32)",0.0003,0.5,1e-05,128,10.525507926940918,184.98875427246094,10.531558990478516,183.76853942871094,0.2664371728897095,,
398,"(128, 64, 32)",0.0003,0.5,1e-05,256,10.533710479736328,185.20516967773438,10.522900581359863,183.17953491210938,0.2687883973121643,,
399,"(128, 64, 32)",0.0003,0.5,0.0001,64,10.51731014251709,185.06651306152344,10.528555870056152,182.99420166015625,0.26952821016311646,,
400,"(128, 64, 32)",0.0003,0.5,0.0001,128,10.52288818359375,185.002197265625,10.528277397155762,183.6607208251953,0.26686763763427734,,
401,"(128, 64, 32)",0.0003,0.5,0.0001,256,10.532219886779785,185.2288055419922,10.52386474609375,183.1856689453125,0.2687638998031616,,
402,"(128, 64, 32)",0.0003,0.5,0.001,64,10.51627254486084,184.9754180908203,10.53170394897461,183.1431427001953,0.26893365383148193,,
403,"(128, 64, 32)",0.0003,0.5,0.001,128,10.51271915435791,185.0138702392578,10.555288314819336,184.90234375,0.2619112730026245,,
404,"(128, 64, 32)",0.0003,0.5,0.001,256,10.532636642456055,185.25364685058594,10.522098541259766,183.11561584472656,0.26904356479644775,,
405,"(128, 64, 32)",0.0005,0.1,1e-05,64,10.561941146850586,185.01119995117188,10.595261573791504,185.21502685546875,0.26066315174102783,,
406,"(128, 64, 32)",0.0005,0.1,1e-05,128,10.565671920776367,185.8845672607422,10.579458236694336,183.78883361816406,0.2663562297821045,,
407,"(128, 64, 32)",0.0005,0.1,1e-05,256,10.596395492553711,186.74671936035156,10.576905250549316,184.01673889160156,0.2654464840888977,,
408,"(128, 64, 32)",0.0005,0.1,0.0001,64,10.559946060180664,185.1378173828125,10.602170944213867,185.3985137939453,0.25993067026138306,,
409,"(128, 64, 32)",0.0005,0.1,0.0001,128,10.566681861877441,185.89938354492188,10.58021068572998,183.81314086914062,0.26625919342041016,,
410,"(128, 64, 32)",0.0005,0.1,0.0001,256,10.595839500427246,186.75222778320312,10.57689094543457,184.01783752441406,0.2654420733451843,,
411,"(128, 64, 32)",0.0005,0.1,0.001,64,10.558633804321289,184.99819946289062,10.596778869628906,185.22840881347656,0.2606097459793091,,
412,"(128, 64, 32)",0.0005,0.1,0.001,128,10.565629959106445,185.9075164794922,10.58086109161377,183.8200225830078,0.2662316560745239,,
413,"(128, 64, 32)",0.0005,0.1,0.001,256,10.595067024230957,186.70497131347656,10.576525688171387,183.99935913085938,0.2655158042907715,,
414,"(128, 64, 32)",0.0005,0.2,1e-05,64,10.55135726928711,184.75607299804688,10.572957992553711,184.53855895996094,0.26336348056793213,,
415,"(128, 64, 32)",0.0005,0.2,1e-05,128,10.571969032287598,185.9596710205078,10.597939491271973,184.18101501464844,0.26479071378707886,,
416,"(128, 64, 32)",0.0005,0.2,1e-05,256,10.563569068908691,186.1301727294922,10.5933256149292,185.6073455810547,0.2590970993041992,,
417,"(128, 64, 32)",0.0005,0.2,0.0001,64,10.548429489135742,184.68975830078125,10.574317932128906,184.5819549560547,0.26319026947021484,,
418,"(128, 64, 32)",0.0005,0.2,0.0001,128,10.571624755859375,185.95648193359375,10.597837448120117,184.17449951171875,0.2648167014122009,,
419,"(128, 64, 32)",0.0005,0.2,0.0001,256,10.564957618713379,186.17373657226562,10.586676597595215,185.4312744140625,0.2597999572753906,,
420,"(128, 64, 32)",0.0005,0.2,0.001,64,10.548648834228516,184.6663818359375,10.572612762451172,184.40597534179688,0.2638927102088928,,
421,"(128, 64, 32)",0.0005,0.2,0.001,128,10.571232795715332,185.98550415039062,10.598028182983398,184.19236755371094,0.2647453546524048,,
422,"(128, 64, 32)",0.0005,0.2,0.001,256,10.567788124084473,186.14627075195312,10.567885398864746,184.0318145751953,0.26538628339767456,,
423,"(128, 64, 32)",0.0005,0.3,1e-05,64,10.54539680480957,184.57452392578125,10.563504219055176,184.2080841064453,0.2646826505661011,,
424,"(128, 64, 32)",0.0005,0.3,1e-05,128,10.556243896484375,185.6066436767578,10.565170288085938,184.2936248779297,0.26434117555618286,,
425,"(128, 64, 32)",0.0005,0.3,1e-05,256,10.549507141113281,185.7451629638672,10.568068504333496,184.75515747070312,0.2624988555908203,,
426,"(128, 64, 32)",0.0005,0.3,0.0001,64,10.54423999786377,184.53114318847656,10.561793327331543,184.1329345703125,0.2649826407432556,,
427,"(128, 64, 32)",0.0005,0.3,0.0001,128,10.5556058883667,185.59323120117188,10.567309379577637,184.41270446777344,0.2638658285140991,,
428,"(128, 64, 32)",0.0005,0.3,0.0001,256,10.550618171691895,185.7007293701172,10.56270694732666,184.53395080566406,0.26338183879852295,,
429,"(128, 64, 32)",0.0005,0.3,0.001,64,10.538241386413574,184.43301391601562,10.565693855285645,184.23301696777344,0.26458317041397095,,
430,"(128, 64, 32)",0.0005,0.3,0.001,128,10.560088157653809,185.61021423339844,10.57192325592041,184.5184783935547,0.26344358921051025,,
431,"(128, 64, 32)",0.0005,0.3,0.001,256,10.552379608154297,185.6756591796875,10.563199996948242,184.54244995117188,0.26334792375564575,,
432,"(128, 64, 32)",0.0005,0.4,1e-05,64,10.542579650878906,185.18734741210938,10.56057357788086,183.27915954589844,0.2683907151222229,,
433,"(128, 64, 32)",0.0005,0.4,1e-05,128,10.552849769592285,185.30917358398438,10.55787181854248,183.62994384765625,0.26699042320251465,,
434,"(128, 64, 32)",0.0005,0.4,1e-05,256,10.557567596435547,185.52699279785156,10.52999210357666,184.6326141357422,0.26298803091049194,,
435,"(128, 64, 32)",0.0005,0.4,0.0001,64,10.492056846618652,184.84364318847656,10.509214401245117,183.46450805664062,0.267650842666626,,
436,"(128, 64, 32)",0.0005,0.4,0.0001,128,10.505594253540039,184.9281463623047,10.532723426818848,184.2733917236328,0.2644219398498535,,
437,"(128, 64, 32)",0.0005,0.4,0.0001,256,10.55794906616211,185.7553253173828,10.53408145904541,184.7283935546875,0.2626056671142578,,
438,"(128, 64, 32)",0.0005,0.4,0.001,64,10.489267349243164,185.01351928710938,10.509438514709473,183.4749298095703,0.26760923862457275,,
439,"(128, 64, 32)",0.0005,0.4,0.001,128,10.501130104064941,185.04100036621094,10.536088943481445,184.3278045654297,0.264204740524292,,
440,"(128, 64, 32)",0.0005,0.4,0.001,256,10.557387351989746,185.66397094726562,10.565286636352539,185.4019012451172,0.2599171996116638,,
441,"(128, 64, 32)",0.0005,0.5,1e-05,64,10.523712158203125,185.07150268554688,10.546647071838379,183.45877075195312,0.2676737308502197,,
442,"(128, 64, 32)",0.0005,0.5,1e-05,128,10.518819808959961,185.0281219482422,10.556652069091797,184.55763244628906,0.26328736543655396,,
443,"(128, 64, 32)",0.0005,0.5,1e-05,256,10.533824920654297,185.16102600097656,10.511974334716797,183.45068359375,0.2677059769630432,,
444,"(128, 64, 32)",0.0005,0.5,0.0001,64,10.520233154296875,184.93524169921875,10.542332649230957,183.32186889648438,0.2682201862335205,,
445,"(128, 64, 32)",0.0005,0.5,0.0001,128,10.518425941467285,185.06741333007812,10.558332443237305,184.66351318359375,0.2628646492958069,,
446,"(128, 64, 32)",0.0005,0.5,0.0001,256,10.525055885314941,184.92715454101562,10.514925003051758,183.643310546875,0.26693713665008545,,
447,"(128, 64, 32)",0.0005,0.5,0.001,64,10.533454895019531,185.29269409179688,10.543665885925293,183.43539428710938,0.267767071723938,,
448,"(128, 64, 32)",0.0005,0.5,0.001,128,10.516439437866211,184.99195861816406,10.557472229003906,184.6822967529297,0.26278966665267944,,
449,"(128, 64, 32)",0.0005,0.5,0.001,256,10.541997909545898,185.00015258789062,10.53129768371582,183.90496826171875,0.26589256525039673,,
450,"(128, 64, 32)",0.001,0.1,1e-05,64,10.55357551574707,185.68341064453125,10.595170974731445,185.2913360595703,0.2603585124015808,,
451,"(128, 64, 32)",0.001,0.1,1e-05,128,10.553885459899902,186.09776306152344,10.562294960021973,183.94033813476562,0.2657514214515686,,
452,"(128, 64, 32)",0.001,0.1,1e-05,256,10.587676048278809,186.31338500976562,10.582477569580078,184.0226287841797,0.2654229402542114,,
453,"(128, 64, 32)",0.001,0.1,0.0001,64,10.543197631835938,185.3455047607422,10.59188175201416,185.31983947753906,0.2602447271347046,,
454,"(128, 64, 32)",0.001,0.1,0.0001,128,10.550841331481934,186.00807189941406,10.561586380004883,183.92237854003906,0.2658231258392334,,
455,"(128, 64, 32)",0.001,0.1,0.0001,256,10.584870338439941,186.24440002441406,10.58125114440918,184.00027465820312,0.2655121684074402,,
456,"(128, 64, 32)",0.001,0.1,0.001,64,10.547861099243164,185.91302490234375,10.585186958312988,185.160888671875,0.2608792185783386,,
457,"(128, 64, 32)",0.001,0.1,0.001,128,10.550280570983887,185.91180419921875,10.557687759399414,183.82186889648438,0.26622432470321655,,
458,"(128, 64, 32)",0.001,0.1,0.001,256,10.586362838745117,186.3014373779297,10.583773612976074,184.0657958984375,0.26525062322616577,,
459,"(128, 64, 32)",0.001,0.2,1e-05,64,10.562667846679688,184.77806091308594,10.599271774291992,185.37413024902344,0.26002806425094604,,
460,"(128, 64, 32)",0.001,0.2,1e-05,128,10.573497772216797,186.149658203125,10.572311401367188,184.0602264404297,0.265272855758667,,
461,"(128, 64, 32)",0.001,0.2,1e-05,256,10.570825576782227,186.0766143798828,10.58385944366455,183.7544403076172,0.2664934992790222,,
462,"(128, 64, 32)",0.001,0.2,0.0001,64,10.5603609085083,184.76426696777344,10.595786094665527,185.2381134033203,0.2605710029602051,,
463,"(128, 64, 32)",0.001,0.2,0.0001,128,10.57347583770752,186.1481475830078,10.572275161743164,184.05958557128906,0.26527541875839233,,
464,"(128, 64, 32)",0.001,0.2,0.0001,256,10.571258544921875,186.07032775878906,10.584226608276367,183.77186584472656,0.26642394065856934,,
465,"(128, 64, 32)",0.001,0.2,0.001,64,10.551681518554688,184.68080139160156,10.585625648498535,185.1544189453125,0.26090508699417114,,
466,"(128, 64, 32)",0.001,0.2,0.001,128,10.550244331359863,185.93548583984375,10.563373565673828,184.04559326171875,0.2653312683105469,,
467,"(128, 64, 32)",0.001,0.2,0.001,256,10.571432113647461,186.07896423339844,10.585468292236328,183.78411865234375,0.26637500524520874,,
468,"(128, 64, 32)",0.001,0.3,1e-05,64,10.542637825012207,184.22134399414062,10.54970645904541,184.1073455810547,0.26508474349975586,,
469,"(128, 64, 32)",0.001,0.3,1e-05,128,10.556758880615234,185.71633911132812,10.569745063781738,184.59898376464844,0.2631222605705261,,
470,"(128, 64, 32)",0.001,0.3,1e-05,256,10.554862022399902,185.97787475585938,10.572946548461914,184.86117553710938,0.26207566261291504,,
471,"(128, 64, 32)",0.001,0.3,0.0001,64,10.548567771911621,184.49191284179688,10.549295425415039,184.2374267578125,0.26456552743911743,,
472,"(128, 64, 32)",0.001,0.3,0.0001,128,10.550829887390137,185.72520446777344,10.569071769714355,183.89268493652344,0.26594167947769165,,
473,"(128, 64, 32)",0.001,0.3,0.0001,256,10.579277038574219,186.15042114257812,10.591473579406738,186.06849670410156,0.25725632905960083,,
474,"(128, 64, 32)",0.001,0.3,0.001,64,10.54625415802002,184.53269958496094,10.54550838470459,184.09719848632812,0.2651252746582031,,
475,"(128, 64, 32)",0.001,0.3,0.001,128,10.555459022521973,185.7025909423828,10.568016052246094,184.4884490966797,0.26356351375579834,,
476,"(128, 64, 32)",0.001,0.3,0.001,256,10.569659233093262,186.23052978515625,10.568561553955078,184.69776916503906,0.26272791624069214,,
477,"(128, 64, 32)",0.001,0.4,1e-05,64,10.550529479980469,185.17901611328125,10.550928115844727,183.10104370117188,0.26910167932510376,,
478,"(128, 64, 32)",0.001,0.4,1e-05,128,10.552844047546387,185.44993591308594,10.568277359008789,184.45034790039062,0.26371556520462036,,
479,"(128, 64, 32)",0.001,0.4,1e-05,256,10.551251411437988,185.79066467285156,10.54395580291748,184.03648376464844,0.26536762714385986,,
480,"(128, 64, 32)",0.001,0.4,0.0001,64,10.549881935119629,185.20140075683594,10.56095027923584,183.4283905029297,0.26779496669769287,,
481,"(128, 64, 32)",0.001,0.4,0.0001,128,10.551676750183105,185.2437744140625,10.568273544311523,184.4178009033203,0.2638455033302307,,
482,"(128, 64, 32)",0.001,0.4,0.0001,256,10.50903034210205,185.64637756347656,10.5299711227417,184.23410034179688,0.26457875967025757,,
483,"(128, 64, 32)",0.001,0.4,0.001,64,10.586928367614746,185.1626434326172,10.595065116882324,185.00819396972656,0.26148873567581177,,
484,"(128, 64, 32)",0.001,0.4,0.001,128,10.55632495880127,185.69168090820312,10.574586868286133,184.49996948242188,0.26351749897003174,,
485,"(128, 64, 32)",0.001,0.4,0.001,256,10.539270401000977,185.5458984375,10.588364601135254,186.1050567626953,0.2571103572845459,,
486,"(128, 64, 32)",0.001,0.5,1e-05,64,10.527090072631836,184.99244689941406,10.568485260009766,184.1299285888672,0.26499462127685547,,
487,"(128, 64, 32)",0.001,0.5,1e-05,128,10.554878234863281,185.45010375976562,10.568687438964844,183.6291961669922,0.2669934034347534,,
488,"(128, 64, 32)",0.001,0.5,1e-05,256,10.538811683654785,185.51092529296875,10.554646492004395,184.82655334472656,0.2622138261795044,,
489,"(128, 64, 32)",0.001,0.5,0.0001,64,10.503873825073242,185.0529022216797,10.51034927368164,182.91688537597656,0.26983678340911865,,
490,"(128, 64, 32)",0.001,0.5,0.0001,128,10.532410621643066,185.17218017578125,10.572593688964844,185.07864379882812,0.2612075209617615,,
491,"(128, 64, 32)",0.001,0.5,0.0001,256,10.53310489654541,185.4423370361328,10.540406227111816,183.5413360595703,0.2673441171646118,,
492,"(128, 64, 32)",0.001,0.5,0.001,64,10.50007438659668,184.79872131347656,10.538771629333496,183.3437042236328,0.2681330442428589,,
493,"(128, 64, 32)",0.001,0.5,0.001,128,10.519621849060059,185.0948486328125,10.562846183776855,185.01370239257812,0.2614668011665344,,
494,"(128, 64, 32)",0.001,0.5,0.001,256,10.537129402160645,185.50196838378906,10.53450870513916,183.45230102539062,0.26769959926605225,,
495,"(128, 64, 32)",0.002,0.1,1e-05,64,10.554023742675781,185.44912719726562,10.593504905700684,185.156982421875,0.2608948349952698,,
496,"(128, 64, 32)",0.002,0.1,1e-05,128,10.581851959228516,186.57025146484375,10.553155899047852,183.63587951660156,0.2669667601585388,,
497,"(128, 64, 32)",0.002,0.1,1e-05,256,10.590883255004883,186.26162719726562,10.58503532409668,184.97998046875,0.26160144805908203,,
498,"(128, 64, 32)",0.002,0.1,0.0001,64,10.552465438842773,185.61378479003906,10.5811128616333,184.6588592529297,0.2628833055496216,,
499,"(128, 64, 32)",0.002,0.1,0.0001,128,10.587336540222168,186.6186065673828,10.549256324768066,183.57772827148438,0.2671988606452942,,
500,"(128, 64, 32)",0.002,0.1,0.0001,256,10.590953826904297,186.26284790039062,10.584973335266113,184.97886657714844,0.2616058588027954,,
501,"(128, 64, 32)",0.002,0.1,0.001,64,10.538077354431152,185.10726928710938,10.588407516479492,184.8558349609375,0.26209694147109985,,
502,"(128, 64, 32)",0.002,0.1,0.001,128,10.585639953613281,186.64041137695312,10.544281005859375,183.43215942382812,0.2677799463272095,,
503,"(128, 64, 32)",0.002,0.1,0.001,256,10.5930814743042,186.2732696533203,10.585468292236328,185.00668334960938,0.26149481534957886,,
504,"(128, 64, 32)",0.002,0.2,1e-05,64,10.573762893676758,185.228515625,10.579167366027832,184.68746948242188,0.26276904344558716,,
505,"(128, 64, 32)",0.002,0.2,1e-05,128,10.613873481750488,185.64999389648438,10.634050369262695,187.02235412597656,0.2534487247467041,,
506,"(128, 64, 32)",0.002,0.2,1e-05,256,10.571166038513184,185.61952209472656,10.588990211486816,184.36781311035156,0.26404500007629395,,
507,"(128, 64, 32)",0.002,0.2,0.0001,64,10.573001861572266,185.20260620117188,10.581891059875488,184.5086212158203,0.2634829878807068,,
508,"(128, 64, 32)",0.002,0.2,0.0001,128,10.610743522644043,185.58790588378906,10.627135276794434,186.74130249023438,0.2545706033706665,,
509,"(128, 64, 32)",0.002,0.2,0.0001,256,10.57531452178955,185.7553253173828,10.590791702270508,184.4064483642578,0.2638908624649048,,
510,"(128, 64, 32)",0.002,0.2,0.001,64,10.55595874786377,184.99227905273438,10.587922096252441,184.7761993408203,0.2624148726463318,,
511,"(128, 64, 32)",0.002,0.2,0.001,128,10.611433982849121,185.66287231445312,10.625256538391113,186.6580810546875,0.25490278005599976,,
512,"(128, 64, 32)",0.002,0.2,0.001,256,10.566603660583496,185.61068725585938,10.583045959472656,184.2710723876953,0.2644312381744385,,
513,"(128, 64, 32)",0.002,0.3,1e-05,64,10.556573867797852,184.64483642578125,10.582913398742676,185.26834106445312,0.2604503035545349,,
514,"(128, 64, 32)",0.002,0.3,1e-05,128,10.58479118347168,185.6432342529297,10.595956802368164,185.62977600097656,0.2590075731277466,,
515,"(128, 64, 32)",0.002,0.3,1e-05,256,10.583015441894531,186.1894073486328,10.572949409484863,183.96543884277344,0.26565122604370117,,
516,"(128, 64, 32)",0.002,0.3,0.0001,64,10.569189071655273,184.9049530029297,10.5967378616333,185.671142578125,0.258842408657074,,
517,"(128, 64, 32)",0.002,0.3,0.0001,128,10.559523582458496,185.7261962890625,10.539237976074219,183.29483032226562,0.26832813024520874,,
518,"(128, 64, 32)",0.002,0.3,0.0001,256,10.584959030151367,186.3254852294922,10.572832107543945,183.99034118652344,0.2655518054962158,,
519,"(128, 64, 32)",0.002,0.3,0.001,64,10.553521156311035,184.74862670898438,10.558601379394531,184.4513397216797,0.2637116312980652,,
520,"(128, 64, 32)",0.002,0.3,0.001,128,10.56340503692627,185.79600524902344,10.547392845153809,183.48719787597656,0.26756030321121216,,
521,"(128, 64, 32)",0.002,0.3,0.001,256,10.590703964233398,186.42286682128906,10.570074081420898,183.93753051757812,0.2657626271247864,,
522,"(128, 64, 32)",0.002,0.4,1e-05,64,10.513762474060059,185.67103576660156,10.498015403747559,183.8229217529297,0.2662201523780823,,
523,"(128, 64, 32)",0.002,0.4,1e-05,128,10.57152271270752,185.3778533935547,10.60016918182373,185.6572723388672,0.2588978409767151,,
524,"(128, 64, 32)",0.002,0.4,1e-05,256,10.632227897644043,186.5477294921875,10.59174633026123,184.844970703125,0.26214033365249634,,
525,"(128, 64, 32)",0.002,0.4,0.0001,64,10.616459846496582,185.97499084472656,10.622857093811035,185.8592529296875,0.2580915093421936,,
526,"(128, 64, 32)",0.002,0.4,0.0001,128,10.570002555847168,185.29241943359375,10.609350204467773,185.83460998535156,0.258189857006073,,
527,"(128, 64, 32)",0.002,0.4,0.0001,256,10.631591796875,186.53663635253906,10.591414451599121,184.82351684570312,0.2622259855270386,,
528,"(128, 64, 32)",0.002,0.4,0.001,64,10.607304573059082,185.37112426757812,10.61871337890625,185.74305725097656,0.2585553526878357,,
529,"(128, 64, 32)",0.002,0.4,0.001,128,10.55894947052002,185.4769744873047,10.571966171264648,184.21498107910156,0.26465511322021484,,
530,"(128, 64, 32)",0.002,0.4,0.001,256,10.629440307617188,186.53553771972656,10.58912181854248,184.7429656982422,0.26254749298095703,,
531,"(128, 64, 32)",0.002,0.5,1e-05,64,10.563620567321777,185.59869384765625,10.543965339660645,183.71450805664062,0.2666528820991516,,
532,"(128, 64, 32)",0.002,0.5,1e-05,128,10.570830345153809,185.44032287597656,10.591517448425293,185.0528564453125,0.26131051778793335,,
533,"(128, 64, 32)",0.002,0.5,1e-05,256,10.526347160339355,185.42481994628906,10.569355010986328,184.94888305664062,0.2617254853248596,,
534,"(128, 64, 32)",0.002,0.5,0.0001,64,10.531377792358398,185.4423828125,10.533709526062012,183.49484252929688,0.2675297260284424,,
