GAME_ID,HOME_TEAM_ID,HOME_REST_DAYS,HOME_IS_B2B,HOME_GAMES_IN_LAST_7,HOME_WIN_STREAK,HOME_GAME_NUMBER,HOME_CONSECUTIVE_AWAY,HOME_HOME_WIN_PCT,HOME_AWAY_WIN_PCT,HOME_OVERALL_WIN_PCT,AWAY_TEAM_ID,AWAY_REST_DAYS,AWAY_IS_B2B,AWAY_GAMES_IN_LAST_7,AWAY_WIN_STREAK,AWAY_GAME_NUMBER,AWAY_CONSECUTIVE_AWAY,AWAY_HOME_WIN_PCT,AWAY_AWAY_WIN_PCT,AWAY_OVERALL_WIN_PCT,REST_ADVANTAGE,DIFF_WIN_STREAK,DIFF_GAMES_IN_LAST_7,DIFF_GAME_NUMBER,DIFF_OVERALL_WIN_PCT,HOME_ADV,SEASON,POINT_DIFF
22300267,1610612748,2,0,3,-3,19,0,0.6666666666666666,0.5,0.5555555555555556,1610612754,3,0,2,-1,17,1,0.5454545454545454,0.6,0.5625,-1,-2,1,2,-0.00694444444444442,1.0,2023-24,10
22300284,1610612748,2,0,2,1,20,0,0.7142857142857143,0.5,0.5789473684210527,1610612754,2,0,2,-2,18,2,0.5454545454545454,0.5,0.5294117647058824,0,3,0,2,0.049535603715170295,1.0,2023-24,-15
22301220,1610612748,2,0,2,1,22,0,0.625,0.5384615384615384,0.5714285714285714,1610612739,2,0,2,2,22,1,0.5,0.6666666666666666,0.5714285714285714,0,-1,0,0,0.0,1.0,2023-24,-12
22300312,1610612748,2,0,2,1,24,0,0.5555555555555556,0.5714285714285714,0.5652173913043478,1610612766,2,0,2,-1,22,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,2,0,2,0.23188405797101447,1.0,2023-24,11
22300320,1610612748,1,1,3,2,25,0,0.6,0.5714285714285714,0.5833333333333334,1610612741,2,0,3,-2,26,1,0.5,0.18181818181818182,0.36,-1,4,0,-1,0.22333333333333338,1.0,2023-24,-8
22300337,1610612748,2,0,3,-1,26,0,0.5454545454545454,0.5714285714285714,0.56,1610612741,2,0,3,1,27,2,0.5,0.25,0.38461538461538464,0,-2,0,-1,0.17538461538461542,1.0,2023-24,2
22300353,1610612748,2,0,3,1,27,0,0.5833333333333334,0.5714285714285714,0.5769230769230769,1610612750,2,0,2,2,25,1,0.9166666666666666,0.6666666666666666,0.7916666666666666,0,-1,1,2,-0.21474358974358976,1.0,2023-24,-4
22300384,1610612748,2,0,3,1,29,0,0.5384615384615384,0.6,0.5714285714285714,1610612737,2,0,3,2,28,2,0.36363636363636365,0.5,0.4444444444444444,0,-1,0,1,0.12698412698412698,1.0,2023-24,9
22300404,1610612748,3,0,2,2,30,0,0.5714285714285714,0.6,0.5862068965517241,1610612755,3,0,2,2,29,1,0.75,0.6666666666666666,0.7142857142857143,0,0,0,1,-0.1280788177339902,1.0,2023-24,6
22300509,1610612748,3,0,2,-1,36,0,0.6,0.55,0.5714285714285714,1610612745,2,0,3,1,35,1,0.7142857142857143,0.23076923076923078,0.5294117647058824,1,-2,-1,1,0.04201680672268904,1.0,2023-24,7
22300522,1610612748,2,0,2,1,37,0,0.625,0.55,0.5833333333333334,1610612760,2,0,2,1,36,4,0.7368421052631579,0.625,0.6857142857142857,0,0,0,1,-0.10238095238095235,1.0,2023-24,-8
22300535,1610612748,2,0,2,-1,38,0,0.5882352941176471,0.55,0.5675675675675675,1610612753,3,0,2,-1,38,1,0.7222222222222222,0.42105263157894735,0.5675675675675675,-1,0,0,0,0.0,1.0,2023-24,3
22300551,1610612748,2,0,3,1,39,0,0.6111111111111112,0.55,0.5789473684210527,1610612766,2,0,3,-4,37,2,0.23529411764705882,0.21052631578947367,0.2222222222222222,0,5,0,2,0.35672514619883045,1.0,2023-24,17
22300587,1610612748,2,0,3,-1,42,0,0.631578947368421,0.5454545454545454,0.5853658536585366,1610612737,2,0,3,2,41,1,0.42105263157894735,0.42857142857142855,0.425,0,-3,0,1,0.16036585365853656,1.0,2023-24,-1
22300621,1610612748,3,0,2,-3,44,0,0.6,0.5217391304347826,0.5581395348837209,1610612763,2,0,3,1,44,4,0.21052631578947367,0.5,0.37209302325581395,1,-4,-1,0,0.18604651162790697,1.0,2023-24,-9
22300630,1610612748,1,1,3,-4,45,0,0.5714285714285714,0.5217391304347826,0.5454545454545454,1610612738,3,0,3,2,45,3,0.9523809523809523,0.6086956521739131,0.7727272727272727,-2,-6,0,0,-0.2272727272727273,1.0,2023-24,-33
22300661,1610612748,2,0,3,-6,47,0,0.5454545454545454,0.5,0.5217391304347826,1610612756,1,1,3,-2,47,4,0.56,0.5714285714285714,0.5652173913043478,1,-4,0,0,-0.04347826086956519,1.0,2023-24,-13
22300678,1610612748,2,0,3,-7,48,0,0.5217391304347826,0.5,0.5106382978723404,1610612758,2,0,3,4,46,4,0.6363636363636364,0.5652173913043478,0.6,0,-11,0,2,-0.08936170212765959,1.0,2023-24,9
22300708,1610612748,2,0,3,2,50,0,0.5416666666666666,0.52,0.5306122448979592,1610612746,2,0,3,2,48,6,0.8260869565217391,0.5416666666666666,0.6808510638297872,0,0,0,2,-0.150238818931828,1.0,2023-24,-8
22300721,1610612748,2,0,3,-1,51,0,0.52,0.52,0.52,1610612753,2,0,3,3,51,5,0.6818181818181818,0.42857142857142855,0.54,0,-4,0,0,-0.020000000000000018,1.0,2023-24,26
22300730,1610612748,1,1,3,1,52,0,0.5384615384615384,0.52,0.5294117647058824,1610612759,4,0,2,-4,51,1,0.19230769230769232,0.20833333333333334,0.2,-3,5,1,1,0.32941176470588235,1.0,2023-24,12
22300759,1610612748,4,0,2,2,53,0,0.5555555555555556,0.52,0.5384615384615384,1610612738,2,0,2,3,53,1,0.8928571428571429,0.625,0.7692307692307693,2,-1,0,0,-0.23076923076923084,1.0,2023-24,-4
22300867,1610612748,2,0,3,-1,60,0,0.5357142857142857,0.5806451612903226,0.559322033898305,1610612762,2,0,3,-2,61,3,0.6206896551724138,0.2903225806451613,0.45,0,1,0,-1,0.10932203389830503,1.0,2023-24,6
22300888,1610612748,3,0,2,1,61,0,0.5517241379310345,0.5806451612903226,0.5666666666666667,1610612765,2,0,2,-2,61,2,0.13793103448275862,0.16129032258064516,0.15,1,3,0,0,0.41666666666666663,1.0,2023-24,8
22300926,1610612748,2,0,3,-2,64,0,0.5666666666666667,0.5454545454545454,0.5555555555555556,1610612764,2,0,3,1,64,1,0.13333333333333333,0.18181818181818182,0.15873015873015872,0,-3,0,0,0.39682539682539686,1.0,2023-24,-2
22300949,1610612748,3,0,3,-3,65,0,0.5483870967741935,0.5454545454545454,0.546875,1610612743,2,0,3,3,66,1,0.8181818181818182,0.5625,0.6923076923076923,1,-6,0,-1,-0.1454326923076923,1.0,2023-24,-12
22301013,1610612748,2,0,3,1,70,0,0.53125,0.5675675675675675,0.5507246376811594,1610612740,1,1,3,-1,70,3,0.6060606060606061,0.6111111111111112,0.6086956521739131,1,2,0,0,-0.05797101449275366,1.0,2023-24,-23
22301029,1610612748,2,0,3,-1,71,0,0.5151515151515151,0.5675675675675675,0.5428571428571428,1610612739,2,0,3,-2,71,2,0.6111111111111112,0.6176470588235294,0.6142857142857143,0,1,0,0,-0.07142857142857151,1.0,2023-24,37
22301044,1610612748,2,0,3,1,72,0,0.5294117647058824,0.5675675675675675,0.5492957746478874,1610612744,2,0,3,-2,71,2,0.4864864864864865,0.5454545454545454,0.5142857142857142,0,3,0,1,0.035010060362173134,1.0,2023-24,-21
22301068,1610612748,3,0,2,-1,73,0,0.5142857142857142,0.5675675675675675,0.5416666666666666,1610612757,2,0,3,-8,74,3,0.2894736842105263,0.22857142857142856,0.2602739726027397,1,7,-1,-1,0.2813926940639269,1.0,2023-24,60
22301096,1610612748,2,0,2,2,75,0,0.5277777777777778,0.5789473684210527,0.5540540540540541,1610612752,2,0,3,-2,75,1,0.631578947368421,0.5555555555555556,0.5945945945945946,0,4,-1,0,-0.04054054054054057,1.0,2023-24,10
22301111,1610612748,2,0,3,3,76,0,0.5405405405405406,0.5789473684210527,0.56,1610612755,2,0,3,2,77,1,0.5789473684210527,0.5,0.5394736842105263,0,1,0,-1,0.020526315789473726,1.0,2023-24,-4
22301161,1610612748,1,1,4,1,80,0,0.5263157894736842,0.5853658536585366,0.5569620253164557,1610612742,1,1,4,4,80,2,0.625,0.6153846153846154,0.620253164556962,0,-3,0,0,-0.06329113924050633,1.0,2023-24,-19
22301176,1610612748,2,0,3,-1,81,0,0.5128205128205128,0.5853658536585366,0.55,1610612761,2,0,3,-2,81,2,0.34146341463414637,0.28205128205128205,0.3125,0,1,0,0,0.23750000000000004,1.0,2023-24,22
22301189,1610612748,2,0,3,1,82,0,0.525,0.5853658536585366,0.5555555555555556,1610612761,2,0,3,-3,82,3,0.34146341463414637,0.275,0.30864197530864196,0,4,0,0,0.24691358024691362,1.0,2023-24,15
22400065,1610612748,7,0,0,0,1,0,0.5,0.5,0.5,1610612753,7,0,0,0,1,1,0.5,0.5,0.5,0,0,0,0,0.0,1.0,2024-25,-19
22400105,1610612748,2,0,2,1,3,0,0.0,1.0,0.5,1610612765,2,0,3,-3,4,1,0.0,0.0,0.0,0,4,-1,-1,0.5,1.0,2024-25,8
22400122,1610612748,2,0,2,2,4,0,0.5,1.0,0.6666666666666666,1610612752,2,0,2,-1,4,1,0.5,0.0,0.3333333333333333,0,3,0,0,0.3333333333333333,1.0,2024-25,-9
22400159,1610612748,2,0,2,1,6,0,0.3333333333333333,1.0,0.6,1610612758,2,0,3,-1,7,4,0.5,0.5,0.5,0,2,-1,-1,0.09999999999999998,1.0,2024-25,-1
22400245,1610612748,1,1,3,-1,13,0,0.25,0.5,0.4166666666666667,1610612755,3,0,3,-3,13,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,-2,2,0,0,0.25,1.0,2024-25,17
22400273,1610612748,6,0,1,1,14,0,0.4,0.5,0.46153846153846156,1610612742,2,0,2,4,17,2,0.6666666666666666,0.42857142857142855,0.5625,4,-3,-1,-3,-0.10096153846153844,1.0,2024-25,5
22400036,1610612748,2,0,1,2,15,0,0.5,0.5,0.5,1610612749,3,0,3,4,18,1,0.7,0.14285714285714285,0.47058823529411764,-1,-2,-2,-3,0.02941176470588236,1.0,2024-25,-3
22400046,1610612748,2,0,3,1,17,0,0.42857142857142855,0.5555555555555556,0.5,1610612761,2,0,3,1,20,4,0.5,0.09090909090909091,0.2631578947368421,0,0,0,-3,0.2368421052631579,1.0,2024-25,10
22400321,1610612748,2,0,3,-2,20,0,0.5,0.45454545454545453,0.47368421052631576,1610612747,2,0,3,-1,22,3,0.7,0.45454545454545453,0.5714285714285714,0,-1,0,-2,-0.09774436090225563,1.0,2024-25,41
22400346,1610612748,3,0,3,1,21,0,0.5555555555555556,0.45454545454545453,0.5,1610612756,2,0,2,-1,22,2,0.6666666666666666,0.4444444444444444,0.5714285714285714,1,2,1,-1,-0.0714285714285714,1.0,2024-25,10
22400351,1610612748,1,1,3,2,22,0,0.6,0.45454545454545453,0.5238095238095238,1610612739,1,1,3,4,25,2,0.9285714285714286,0.8,0.875,0,-2,0,-3,-0.35119047619047616,1.0,2024-25,9
22401206,1610612748,4,0,2,3,23,0,0.6363636363636364,0.45454545454545453,0.5454545454545454,1610612761,3,0,2,-3,26,1,0.46153846153846156,0.08333333333333333,0.28,1,6,0,-3,0.2654545454545454,1.0,2024-25,10
22400375,1610612748,4,0,1,-1,25,0,0.6666666666666666,0.4166666666666667,0.5416666666666666,1610612760,1,1,2,6,27,3,0.8333333333333334,0.7857142857142857,0.8076923076923077,3,-7,-1,-2,-0.2660256410256411,1.0,2024-25,-7
22400396,1610612748,2,0,2,-3,27,0,0.6153846153846154,0.38461538461538464,0.5,1610612751,2,0,2,-1,29,1,0.38461538461538464,0.4,0.39285714285714285,0,-2,0,-2,0.10714285714285715,1.0,2024-25,15
22400457,1610612748,3,0,3,1,31,0,0.6428571428571429,0.4375,0.5333333333333333,1610612740,2,0,3,-10,34,1,0.2222222222222222,0.06666666666666667,0.15151515151515152,1,11,0,-3,0.38181818181818183,1.0,2024-25,11
22400463,1610612748,1,1,3,2,32,0,0.6666666666666666,0.4375,0.5483870967741935,1610612754,2,0,3,-1,35,1,0.5714285714285714,0.4,0.47058823529411764,-1,3,0,-3,0.07779886148007586,1.0,2024-25,-13
22400481,1610612748,2,0,3,-1,33,0,0.625,0.4375,0.53125,1610612762,3,0,2,-5,33,2,0.14285714285714285,0.2777777777777778,0.21875,-1,4,1,0,0.3125,1.0,2024-25,-36
22400579,1610612748,2,0,3,-2,40,0,0.5882352941176471,0.45454545454545453,0.5128205128205128,1610612743,2,0,3,-1,41,1,0.6,0.6,0.6,0,-1,0,-1,-0.0871794871794872,1.0,2024-25,-20
22400592,1610612748,2,0,3,-3,41,0,0.5555555555555556,0.45454545454545453,0.5,1610612759,2,0,3,-2,41,1,0.5454545454545454,0.3888888888888889,0.475,0,-1,0,0,0.025000000000000022,1.0,2024-25,21
22400607,1610612748,2,0,3,1,42,0,0.5789473684210527,0.45454545454545453,0.5121951219512195,1610612757,2,0,3,1,43,1,0.42857142857142855,0.23809523809523808,0.3333333333333333,0,0,0,-1,0.1788617886178862,1.0,2024-25,-9
22400652,1610612748,2,0,3,1,45,0,0.55,0.4583333333333333,0.5,1610612753,2,0,3,1,48,1,0.625,0.391304347826087,0.5106382978723404,0,0,0,-3,-0.010638297872340385,1.0,2024-25,6
22400667,1610612748,2,0,3,2,46,0,0.5714285714285714,0.4583333333333333,0.5111111111111111,1610612739,2,0,3,1,47,1,0.88,0.7142857142857143,0.8043478260869565,0,1,0,-1,-0.29323671497584547,1.0,2024-25,-20
22400759,1610612748,3,0,3,-1,51,0,0.5454545454545454,0.4642857142857143,0.5,1610612738,2,0,3,1,54,2,0.6153846153846154,0.7777777777777778,0.6981132075471698,1,-2,0,-3,-0.19811320754716977,1.0,2024-25,-18
22400841,1610612748,2,0,3,-2,57,0,0.5217391304347826,0.42424242424242425,0.4642857142857143,1610612737,2,0,3,1,59,1,0.48148148148148145,0.45161290322580644,0.46551724137931033,0,-3,0,-2,-0.0012315270935960299,1.0,2024-25,22
22400854,1610612748,2,0,3,1,58,0,0.5416666666666666,0.42424242424242425,0.47368421052631576,1610612754,2,0,3,1,58,1,0.6538461538461539,0.5161290322580645,0.5789473684210527,0,0,0,0,-0.10526315789473689,1.0,2024-25,5
22400869,1610612748,2,0,3,2,59,0,0.56,0.42424242424242425,0.4827586206896552,1610612752,2,0,2,2,60,2,0.6774193548387096,0.6428571428571429,0.6610169491525424,0,0,1,-1,-0.1782583284628872,1.0,2024-25,-4
22400877,1610612748,1,1,3,-1,60,0,0.5384615384615384,0.42424242424242425,0.4745762711864407,1610612764,2,0,2,1,60,2,0.1935483870967742,0.17857142857142858,0.1864406779661017,-1,-2,1,0,0.288135593220339,1.0,2024-25,16
22400907,1610612748,2,0,3,-1,62,0,0.5555555555555556,0.4117647058823529,0.47540983606557374,1610612750,2,0,3,3,65,2,0.5483870967741935,0.5454545454545454,0.546875,0,-4,0,-3,-0.07146516393442626,1.0,2024-25,-2
22400916,1610612748,1,1,4,-2,63,0,0.5357142857142857,0.4117647058823529,0.46774193548387094,1610612741,2,0,3,1,64,2,0.3333333333333333,0.4666666666666667,0.3968253968253968,-1,-3,1,-1,0.07091653865847414,1.0,2024-25,-5
22400931,1610612748,2,0,3,-3,64,0,0.5172413793103449,0.4117647058823529,0.4603174603174603,1610612766,2,0,3,1,64,1,0.29411764705882354,0.1724137931034483,0.23809523809523808,0,-4,0,0,0.2222222222222222,1.0,2024-25,-3
22400948,1610612748,2,0,3,-4,65,0,0.5,0.4117647058823529,0.453125,1610612746,1,1,3,-1,66,2,0.6875,0.3939393939393939,0.5384615384615384,1,-3,0,-1,-0.08533653846153844,1.0,2024-25,-15
22400958,1610612748,2,0,3,-5,66,0,0.4838709677419355,0.4117647058823529,0.4461538461538462,1610612738,2,0,3,-1,67,1,0.6571428571428571,0.7741935483870968,0.7121212121212122,0,-4,0,-1,-0.265967365967366,1.0,2024-25,-12
22401000,1610612748,2,0,3,-8,69,0,0.46875,0.3888888888888889,0.4264705882352941,1610612765,2,0,3,1,70,2,0.5294117647058824,0.5714285714285714,0.5507246376811594,0,-9,0,-1,-0.12425404944586532,1.0,2024-25,-3
22401015,1610612748,2,0,3,-9,70,0,0.45454545454545453,0.3888888888888889,0.42028985507246375,1610612745,2,0,3,8,71,2,0.7222222222222222,0.5588235294117647,0.6428571428571429,0,-17,0,-1,-0.22256728778467916,1.0,2024-25,-4
22401032,1610612748,2,0,3,-10,71,0,0.4411764705882353,0.3888888888888889,0.4142857142857143,1610612766,2,0,3,-1,71,2,0.3055555555555556,0.20588235294117646,0.2571428571428571,0,-9,0,0,0.1571428571428572,1.0,2024-25,17
22401047,1610612748,2,0,3,1,72,0,0.45714285714285713,0.3888888888888889,0.4225352112676056,1610612744,3,0,2,-1,72,2,0.6216216216216216,0.5294117647058824,0.5774647887323944,-1,2,1,0,-0.15492957746478875,1.0,2024-25,26
22401062,1610612748,2,0,3,2,73,0,0.4722222222222222,0.3888888888888889,0.4305555555555556,1610612737,2,0,3,-1,73,2,0.5277777777777778,0.4444444444444444,0.4861111111111111,0,3,0,0,-0.055555555555555525,1.0,2024-25,10
22401114,1610612748,1,1,3,6,77,0,0.4864864864864865,0.4358974358974359,0.4605263157894737,1610612763,2,0,3,-4,77,1,0.6410256410256411,0.5135135135135135,0.5789473684210527,-1,10,0,0,-0.11842105263157898,1.0,2024-25,-2
22401131,1610612748,2,0,3,-1,78,0,0.47368421052631576,0.4358974358974359,0.45454545454545453,1610612749,2,0,3,2,77,2,0.631578947368421,0.47368421052631576,0.5526315789473685,0,-3,0,1,-0.09808612440191394,1.0,2024-25,-6
22401145,1610612748,2,0,3,-2,79,0,0.46153846153846156,0.4358974358974359,0.44871794871794873,1610612755,2,0,3,-11,79,1,0.3076923076923077,0.28205128205128205,0.2948717948717949,0,9,0,0,0.15384615384615385,1.0,2024-25,12
22401190,1610612748,2,0,3,1,82,0,0.475,0.43902439024390244,0.4567901234567901,1610612764,2,0,3,-5,82,2,0.2,0.21951219512195122,0.20987654320987653,0,6,0,0,0.24691358024691357,1.0,2024-25,-1
21500012,1610612749,7,0,0,0,1,0,0.5,0.5,0.5,1610612752,7,0,0,0,1,1,0.5,0.5,0.5,0,0,0,0,0.0,1.0,2015-16,-25
21500027,1610612749,2,0,1,-1,2,0,0.0,0.5,0.0,1610612764,2,0,1,1,2,2,0.5,1.0,1.0,0,-2,0,0,-1.0,1.0,2015-16,-5
21500065,1610612749,2,0,3,1,5,0,0.0,0.5,0.25,1610612755,2,0,2,-3,4,1,0.0,0.0,0.0,0,4,1,1,0.25,1.0,2015-16,4
21500089,1610612749,1,1,4,3,7,0,0.3333333333333333,0.6666666666666666,0.5,1610612751,1,1,3,-6,7,1,0.0,0.0,0.0,0,9,1,0,0.5,1.0,2015-16,8
21500110,1610612749,3,0,3,4,8,0,0.5,0.6666666666666666,0.5714285714285714,1610612738,4,0,2,1,6,1,0.5,0.0,0.4,-1,3,1,2,0.17142857142857137,1.0,2015-16,-16
21500141,1610612749,3,0,2,-2,10,0,0.4,0.5,0.4444444444444444,1610612739,1,1,3,8,10,2,1.0,0.75,0.8888888888888888,2,-10,-1,0,-0.4444444444444444,1.0,2015-16,3
21500205,1610612749,2,0,3,-3,14,0,0.5,0.2857142857142857,0.38461538461538464,1610612765,2,0,3,-1,14,1,0.6,0.5,0.5384615384615384,0,-2,0,0,-0.1538461538461538,1.0,2015-16,21
21500221,1610612749,2,0,3,1,15,0,0.5714285714285714,0.2857142857142857,0.42857142857142855,1610612758,2,0,3,-1,16,5,0.4444444444444444,0.16666666666666666,0.3333333333333333,0,2,0,-1,0.09523809523809523,1.0,2015-16,-11
21500258,1610612749,1,1,3,-3,18,0,0.5,0.2222222222222222,0.35294117647058826,1610612743,2,0,3,-6,18,2,0.3333333333333333,0.375,0.35294117647058826,-1,3,0,0,0.0,1.0,2015-16,18
21500295,1610612749,1,1,4,-2,21,0,0.5555555555555556,0.18181818181818182,0.35,1610612752,1,1,3,2,21,1,0.45454545454545453,0.5555555555555556,0.5,0,-4,1,0,-0.15000000000000002,1.0,2015-16,15
21500310,1610612749,2,0,3,1,22,0,0.6,0.18181818181818182,0.38095238095238093,1610612757,2,0,3,2,22,2,0.5,0.36363636363636365,0.42857142857142855,0,-1,0,0,-0.047619047619047616,1.0,2015-16,2
21500324,1610612749,2,0,3,2,23,0,0.6363636363636364,0.18181818181818182,0.4090909090909091,1610612746,2,0,2,2,22,2,0.6428571428571429,0.42857142857142855,0.5714285714285714,0,0,1,1,-0.16233766233766228,1.0,2015-16,-14
21500351,1610612749,1,1,3,-2,25,0,0.5833333333333334,0.16666666666666666,0.375,1610612744,1,1,3,24,25,7,1.0,1.0,1.0,0,-26,0,0,-0.625,1.0,2015-16,13
21500430,1610612749,3,0,2,1,30,0,0.6153846153846154,0.1875,0.3793103448275862,1610612755,1,1,3,-11,31,1,0.07692307692307693,0.0,0.03333333333333333,2,12,-1,-1,0.34597701149425286,1.0,2015-16,13
21500441,1610612749,3,0,2,2,31,0,0.6428571428571429,0.1875,0.4,1610612761,4,0,2,1,31,1,0.6428571428571429,0.5625,0.6,-1,1,0,0,-0.19999999999999996,1.0,2015-16,-21
21500516,1610612749,2,0,3,2,36,0,0.6,0.25,0.4,1610612759,2,0,2,4,36,1,1.0,0.6,0.8285714285714286,0,-2,1,0,-0.4285714285714286,1.0,2015-16,-25
21500545,1610612749,3,0,3,-2,38,0,0.5625,0.23809523809523808,0.3783783783783784,1610612742,2,0,3,2,37,2,0.6470588235294118,0.5263157894736842,0.5833333333333334,1,-4,0,1,-0.20495495495495497,1.0,2015-16,1
21500573,1610612749,2,0,2,-1,40,0,0.5882352941176471,0.22727272727272727,0.38461538461538464,1610612741,1,1,3,-2,37,1,0.7272727272727273,0.42857142857142855,0.6111111111111112,1,1,-1,3,-0.22649572649572652,1.0,2015-16,5
21500599,1610612749,2,0,3,-1,42,0,0.6111111111111112,0.21739130434782608,0.3902439024390244,1610612737,2,0,2,-1,40,2,0.65,0.5263157894736842,0.5897435897435898,0,0,1,2,-0.19949968730456535,1.0,2015-16,7
21500681,1610612749,3,0,2,-2,47,0,0.631578947368421,0.25925925925925924,0.41304347826086957,1610612753,1,1,3,-6,44,2,0.5217391304347826,0.4,0.46511627906976744,2,4,-1,3,-0.05207280080889787,1.0,2015-16,7
21500703,1610612749,1,1,3,-1,49,0,0.65,0.25,0.4166666666666667,1610612748,3,0,2,2,47,5,0.625,0.45454545454545453,0.5434782608695652,-2,-3,1,2,-0.1268115942028985,1.0,2015-16,-4
21500786,1610612749,4,0,1,-5,53,0,0.6190476190476191,0.22580645161290322,0.38461538461538464,1610612738,2,0,3,4,54,1,0.6153846153846154,0.5555555555555556,0.5849056603773585,2,-9,-2,-1,-0.20029027576197383,1.0,2015-16,1
21500801,1610612749,2,0,2,1,54,0,0.6363636363636364,0.22580645161290322,0.39622641509433965,1610612764,2,0,3,1,51,3,0.4074074074074074,0.5217391304347826,0.46,0,0,-1,3,-0.06377358490566037,1.0,2015-16,7
21500813,1610612749,8,0,0,2,55,0,0.6521739130434783,0.22580645161290322,0.4074074074074074,1610612766,9,0,0,3,54,2,0.6785714285714286,0.32,0.5094339622641509,-1,-1,0,1,-0.10202655485674356,1.0,2015-16,-3
21500837,1610612749,2,0,2,1,57,0,0.625,0.25,0.4107142857142857,1610612747,1,1,2,-5,58,2,0.24,0.15625,0.19298245614035087,1,6,0,-1,0.21773182957393483,1.0,2015-16,7
21500873,1610612749,2,0,2,-1,59,0,0.64,0.24242424242424243,0.41379310344827586,1610612765,3,0,3,2,59,1,0.6071428571428571,0.4,0.5,-1,-3,-1,0,-0.08620689655172414,1.0,2015-16,-11
21500887,1610612749,2,0,2,-2,60,0,0.6153846153846154,0.24242424242424243,0.4067796610169492,1610612745,2,0,3,-1,60,1,0.5333333333333333,0.4482758620689655,0.4915254237288136,0,-1,-1,0,-0.0847457627118644,1.0,2015-16,7
21500903,1610612749,2,0,3,1,61,0,0.6296296296296297,0.24242424242424243,0.4166666666666667,1610612754,2,0,3,-3,61,2,0.6206896551724138,0.41935483870967744,0.5166666666666667,0,4,0,0,-0.10000000000000003,1.0,2015-16,-5
21500919,1610612749,2,0,3,-1,62,0,0.6071428571428571,0.24242424242424243,0.4098360655737705,1610612750,2,0,3,-2,62,1,0.3225806451612903,0.3,0.3114754098360656,0,1,0,0,0.09836065573770492,1.0,2015-16,15
21500930,1610612749,2,0,3,1,63,0,0.6206896551724138,0.24242424242424243,0.41935483870967744,1610612760,3,0,3,-2,63,4,0.7575757575757576,0.5862068965517241,0.6774193548387096,-1,3,0,0,-0.2580645161290322,1.0,2015-16,-8
21500952,1610612749,2,0,3,-2,65,0,0.6,0.23529411764705882,0.40625,1610612748,3,0,3,5,64,1,0.6363636363636364,0.5333333333333333,0.5873015873015873,-1,-7,0,1,-0.18105158730158732,1.0,2015-16,6
21500978,1610612749,3,0,3,1,66,0,0.6129032258064516,0.23529411764705882,0.4153846153846154,1610612740,1,1,3,-2,65,3,0.53125,0.21875,0.375,2,3,0,1,0.04038461538461541,1.0,2015-16,11
21501000,1610612749,2,0,3,3,68,0,0.625,0.2571428571428571,0.43283582089552236,1610612761,1,1,3,-1,66,1,0.7647058823529411,0.5806451612903226,0.676923076923077,1,4,0,2,-0.2440872560275546,1.0,2015-16,-18
21501017,1610612749,2,0,3,-1,69,0,0.6060606060606061,0.2571428571428571,0.4264705882352941,1610612763,1,1,4,-3,69,1,0.6857142857142857,0.45454545454545453,0.5735294117647058,1,2,-1,0,-0.14705882352941174,1.0,2015-16,10
21501041,1610612749,3,0,2,1,70,0,0.6176470588235294,0.2571428571428571,0.43478260869565216,1610612762,1,1,3,-1,70,2,0.6285714285714286,0.3235294117647059,0.4782608695652174,2,2,-1,0,-0.043478260869565244,1.0,2015-16,-9
21501089,1610612749,1,1,4,-4,74,0,0.6,0.23684210526315788,0.410958904109589,1610612766,1,1,3,-1,73,3,0.7105263157894737,0.4117647058823529,0.5694444444444444,0,-3,1,1,-0.1584855403348554,1.0,2015-16,-24
21501115,1610612749,4,0,2,-5,75,0,0.5833333333333334,0.23684210526315788,0.40540540540540543,1610612756,2,0,3,-3,75,2,0.35135135135135137,0.1891891891891892,0.2702702702702703,2,-2,-1,0,0.13513513513513514,1.0,2015-16,11
21501133,1610612749,2,0,2,1,76,0,0.5945945945945946,0.23684210526315788,0.41333333333333333,1610612753,1,1,3,3,76,2,0.5405405405405406,0.3157894736842105,0.4266666666666667,1,-2,-1,0,-0.013333333333333364,1.0,2015-16,3
21501150,1610612749,2,0,2,2,77,0,0.6052631578947368,0.23684210526315788,0.42105263157894735,1610612741,1,1,4,-1,77,1,0.6153846153846154,0.3783783783783784,0.5,1,3,-2,0,-0.07894736842105265,1.0,2015-16,-4
21501159,1610612749,2,0,3,-1,78,0,0.5897435897435898,0.23684210526315788,0.4155844155844156,1610612739,2,0,3,3,78,1,0.8205128205128205,0.6052631578947368,0.7142857142857143,0,-4,0,0,-0.2987012987012987,1.0,2015-16,-29
21501225,1610612749,2,0,3,-1,82,0,0.575,0.24390243902439024,0.4074074074074074,1610612754,1,1,3,2,82,1,0.6341463414634146,0.45,0.5432098765432098,1,-3,0,0,-0.13580246913580246,1.0,2015-16,-5
21600008,1610612749,7,0,0,0,1,0,0.5,0.5,0.5,1610612766,7,0,0,0,1,1,0.5,0.5,0.5,0,0,0,0,0.0,1.0,2016-17,-11
21600031,1610612749,3,0,1,-1,2,0,0.0,0.5,0.0,1610612751,1,1,2,1,3,1,1.0,0.0,0.5,2,-2,-1,-1,-0.5,1.0,2016-17,2
